COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
GD,Caribbean shrublands,3903,575,1481,983,2422,2920,172676388.00922367,223528333.28209070,0.11152042866711319491,0.09538002980625931446
GD,Lesser Antillean dry forests,4554,426,940,728,3614,3826,306645286.95652174,269270817.39130435,0.03783363565690593418,0.03086112493777999004
GD,Windward Islands moist forests,3730,513,824,727,2906,3003,276910448.04289544,265403913.78016086,0.09447630546332629037,0.09497206703910614525
GD,,3277,493,913,,2364,,307284065.18156851,,0.04295197188598203827,
GE,Azerbaijan shrub desert and steppe,11258,961,4914,4552,6344,6706,120782886.907088292770,136479974.133949191686,0.06488108981759408912,0.05958927168667938503
GE,Caucasus mixed forests,15550,1130,8753,7289,6797,8261,97878487.254019292605,132759372.96463023,0.07977736549165120594,0.10087568681318681319
GE,Eastern Anatolian montane steppe,2750,297,1489,1209,1261,1541,109158514.03636364,127080544.58181818,0.07669616519174041298,0.11141181777176364456
GE,Euxine-Colchic broadleaf forests,5190,497,2326,2147,2864,3043,96354478.612716763006,104605445.54913295,0.05632008154943934760,0.07439446366782006920
GE,,3511,373,966,,2545,,101429785.70207918,,0.04465762487595104201,
GF,Amazon-Orinoco-Southern Caribbean mangroves,7507,180,1288,1068,6219,6439,344571026.29545757,359038992.30051952,0.04431031944648903283,0.04549418604651162791
GF,Guianan moist forests,8242,198,2568,2090,5674,6152,224679237.46663431,260775075.56418345,0.08298027757487216947,0.08443013161579389527
GF,,1871,201,416,,1455,,301068765.79369321,,0.04987684729064039409,
GG,Atlantic mixed forests,1276,169,348,196,928,1080,239759187.46081505,292695370.53291536,0.01485148514851485149,0.00352112676056338028
GG,Celtic broadleaf forests,145,42,112,20,33,125,24784882.758620689655,441617213.79310345,0.12643678160919540230,0.04511278195488721805
GG,,1978,215,550,,1428,,214698452.57836198,,0.05562742561448900388,
GH,Central African mangroves,188,64,84,84,104,104,37568374.468085106383,52716408.510638297872,0.02654867256637168142,0.02654867256637168142
GH,Eastern Guinean forests,24412,1081,18709,17815,5703,6597,34492538.489267573325,47089897.034245453056,0.21729504048582995951,0.21280193236714975845
GH,Guinean forest-savanna mosaic,10338,1174,6686,5163,3652,5175,45209798.723157283807,109865272.199651770168,0.14779045946736903717,0.15588723051409618574
GH,West Sudanian savanna,10124,665,8394,7137,1730,2987,21651333.069932832872,68826040.300276570525,0.23621933621933621934,0.27160817181770560503
GH,,348,259,283,,65,,29288855.172413793103,,0.27118644067796610169,
GI,Southwest Iberian Mediterranean sclerophyllous and mixed forests,2542,806,951,637,1591,1905,304288869.86624705,353226618.41070024,0.01780745687256538676,0.01071602532878714077
GI,,1370,393,367,,1003,,250922060.14598540,,0.01637852593266606005,
GL,Kalaallit Nunaat high arctic tundra,589,131,397,272,192,317,106587382.00339559,295829492.69949066,0.00000000000000000000,0.00259740259740259740
GL,Kalaallit Nunaat low arctic tundra,1551,401,1076,928,475,623,284587729.20696325,413600699.41972921,0.02026049204052098408,0.01930036188178528347
GL,Rock and Ice,48,27,41,30,7,18,7468200.000000000000,104261400.00000000,0.00000000000000000000,0.00000000000000000000
GL,,4692,633,3518,,1174,,105620869.56521739,,0.04306220095693779904,
GM,Guinean forest-savanna mosaic,13076,976,8631,7082,4445,5994,87768649.739981645763,149764264.056286326094,0.09838138593829033890,0.11846533542741754543
GM,Guinean mangroves,4482,862,3133,3119,1349,1363,77707971.084337349398,82111787.951807228916,0.12268973653165552497,0.11819960861056751468
GM,West Sudanian savanna,9297,631,7576,6512,1721,2785,30163896.999031945789,71086587.415295256534,0.18562874251497005988,0.25091313323804986502
GM,,2074,649,1411,,663,,89122974.734811957570,,0.10472103004291845494,
GN,Guinean forest-savanna mosaic,727,58,466,169,261,558,41464156.258596973865,137187987.89546080,0.04670329670329670330,0.04347826086956521739
GN,Guinean mangroves,107,17,53,38,54,69,22407476.635514018692,88036755.140186915888,0.10204081632653061224,0.20588235294117647059
GN,Guinean montane forests,435,38,280,264,155,171,22313842.758620689655,25499520.000000000000,0.02678571428571428571,0.00000000000000000000
GN,West Sudanian savanna,55,11,43,33,12,22,12749498.181818181818,54166516.363636363636,0.00000000000000000000,0.00000000000000000000
GN,Western Guinean lowland forests,553,69,286,258,267,295,130150272.69439421,145175904.52079566,0.02803738317757009346,0.02578796561604584527
GN,,103,24,74,,29,,63306873.786407766990,,0.00000000000000000000,
GP,Bahamian-Antillean mangroves,11247,366,872,702,10375,10545,590856997.38596959,607289321.73913043,0.01839339339339339339,0.01654582636177728202
GP,Caribbean shrublands,13956,452,1282,1001,12674,12955,689603927.77300086,695935247.46345658,0.02335017608329505436,0.02056342271768605002
GP,Leeward Islands moist forests,13335,587,1645,1632,11690,11703,696254811.42857143,695586042.38470191,0.05108322008154129027,0.05216905009187504993
GP,,13042,613,1551,,11491,,649911253.85677043,,0.02194856329060903074,
GQ,Atlantic Equatorial coastal forests,1572,39,630,576,942,996,87641917.557251908397,110071841.22137405,0.24786324786324786325,0.22230710466004583652
GQ,Central African mangroves,10,4,1,7,9,3,29937600.000000000000,39657600.000000000000,0.00000000000000000000,0.66666666666666666667
GQ,Cross-Sanaga-Bioko coastal forests,1059,76,483,436,576,623,58420514.447592067989,72541407.365439093484,0.14441416893732970027,0.10962566844919786096
GQ,Mount Cameroon and Bioko montane forests,177,29,133,137,44,40,27419064.406779661017,24525396.610169491525,0.32307692307692307692,0.37500000000000000000
GQ,"Sao Tome, Principe and Annobon moist lowland forests",3,1,3,3,0,0,172800.000000000000,172800.000000000000,,
GQ,,58,25,31,,27,,47569158.620689655172,,0.32500000000000000000,
GR,Aegean and Western Turkey sclerophyllous and mixed forests,113349,6380,50292,37268,63057,76081,202172201.72035042,298200605.09753064,0.05917744366616423261,0.05780586462290048965
GR,Balkan mixed forests,7172,612,2015,1402,5157,5770,241255038.03680982,228935038.92916899,0.07077476299444262831,0.07693496060559246099
GR,Crete Mediterranean forests,8799,1296,5970,5821,2829,2978,102491953.35833617,112957292.05591544,0.01369487811558477130,0.01912858660998937301
GR,Illyrian deciduous forests,2539,364,965,879,1574,1660,164242282.47341473,184161923.27688066,0.00837520938023450586,0.01561658589122240172
GR,Pindus Mountains mixed forests,5823,720,1827,1632,3996,4191,192492656.56877898,214092908.80989181,0.03017926026775584298,0.02655255650647355716
GR,Rodope montane mixed forests,503,94,112,160,391,343,185097657.25646123,128976820.67594433,0.10786516853932584270,0.16628701594533029613
GR,,26973,4080,14304,,12669,,149071724.52452452,,0.04331722016447987947,0.00000000000000000000
GS,Scotia Sea Islands tundra,5143,972,3975,3805,1168,1338,60985413.960723313241,75121011.705230410266,0.22340759334797615312,0.31189613526570048309
GS,,9178,989,7324,,1854,,42170006.188712137721,,0.19756427604871447903,0.00000000000000000000
GT,Central American Atlantic moist forests,11325,680,1288,1168,10037,10157,275768231.84105960,284954112.00000000,0.04560779172129612287,0.04337281969965488294
GT,Central American dry forests,4317,621,944,643,3373,3674,177179921.61223072,215465849.06184851,0.06421278882321332617,0.05181610363220726441
GT,Central American montane forests,33929,2726,8093,7414,25836,26515,197900314.09119043,201194135.51828819,0.10812399960800966909,0.10410656986354649467
GT,Central American pine-oak forests,101614,4205,20266,15335,81348,86279,202626633.81030173,227939407.97134253,0.07969082292487558430,0.06605007276792305583
GT,Chiapas Depression dry forests,601,75,165,188,436,413,93197998.003327787022,84472029.284525790349,0.13518197573656845754,0.16958041958041958042
GT,Chiapas montane forests,194,73,117,139,77,55,58389476.288659793814,39565855.670103092784,0.36538461538461538462,0.31333333333333333333
GT,Mesoamerican Gulf-Caribbean mangroves,2005,313,355,322,1650,1683,234489858.55361596,253607356.00997506,0.04479283314669652856,0.04769828064337215752
GT,Motagua Valley thornscrub,7995,603,1125,1379,6870,6616,160503772.45778612,148673683.45215760,0.07719389750945364454,0.09936825480389576204
GT,Petén-Veracruz moist forests,143632,4257,20649,14775,122983,128857,223644309.05647767,266314878.66770636,0.06793862081715659087,0.04855472792735011588
GT,Sierra Madre de Chiapas moist forests,10431,733,1054,1164,9377,9267,199136560.48317515,184451525.798101811907,0.03665659617321248741,0.03984588867484538173
GT,Southern Mesoamerican Pacific mangroves,8281,462,778,696,7503,7585,238120924.91245019,203254742.76053617,0.05191393545158869152,0.05184632599776202909
GT,,2237,484,672,,1565,,199415950.64818954,,0.08645229309435951502,
GU,Marianas tropical dry forests,3391,268,555,548,2836,2843,301164258.33087585,304395404.30551460,0.01293837248893428669,0.01224489795918367347
GU,,1795,165,256,,1539,,282812855.26462396,,0.01257861635220125786,
GW,Guinean forest-savanna mosaic,1423,66,440,316,983,1107,184679301.75685172,244713094.02670415,0.01226993865030674847,0.04616652926628194559
GW,Guinean mangroves,1057,67,228,185,829,872,239248057.52128666,372208911.25827815,0.01354401805869074492,0.00437158469945355191
GW,,1319,88,376,,943,,175740351.17513268,,0.00285442435775451951,
GY,Amazon-Orinoco-Southern Caribbean mangroves,58,29,19,9,39,49,158237131.03448276,271669903.44827586,0.14583333333333333333,0.07142857142857142857
GY,Guianan Highlands moist forests,687,408,468,420,219,267,78542882.096069868996,130210962.44541485,0.30595482546201232033,0.28490566037735849057
GY,Guianan moist forests,27238,928,15941,14411,11297,12827,87803164.167706880094,132009176.35656069,0.30429620509212435689,0.30224386113463166808
GY,Guianan piedmont and lowland moist forests,63,27,26,17,37,46,172292571.42857143,177911314.28571429,0.38333333333333333333,0.18333333333333333333
GY,Guianan savanna,7051,571,4858,4609,2193,2442,56961690.540348886683,84065496.752233725713,0.43791064388961892247,0.43040616471343714882
GY,Orinoco Delta swamp forests,307,19,56,56,251,251,121053717.26384365,120714590.22801303,0.00787401574803149606,0.00787401574803149606
GY,Pantepui,62,9,19,18,43,44,320957883.87096774,233967019.35483871,0.10416666666666666667,0.10204081632653061224
GY,,1468,414,606,,862,,141887516.07629428,,0.17478991596638655462,0.00000000000000000000
HK,South China-Vietnam subtropical evergreen forests,88142,2991,6186,5803,81956,82339,428127229.93351637,428634088.62971115,0.00712783220145441433,0.00695433598659405111
HK,,19082,1924,2274,,16808,,347016716.40289278,,0.00522496371552975327,0.00000000000000000000
HM,Southern Indian Ocean Islands tundra,11,8,11,11,0,0,471272.727272727273,204218.181818181818,,
HM,,14,5,14,,0,,555428.571428571429,,,
HN,Central American Atlantic moist forests,60082,2630,12459,10463,47623,49619,205890202.00392797,255582211.03159016,0.09439398109918341132,0.07435571687840290381
HN,Central American dry forests,46454,1631,3920,2538,42534,43916,315136552.94269600,364990673.47483532,0.03498959708270878543,0.02589496437788120079
HN,Central American montane forests,16894,964,1773,1489,15121,15405,231244552.24340002,238074627.20492483,0.06471164442267662544,0.05962076090920140999
HN,Central American pine-oak forests,60393,1940,5755,3570,54638,56823,317185809.26928618,366831591.47583329,0.04934850336506187927,0.03098299672164563197
HN,Mesoamerican Gulf-Caribbean mangroves,2853,463,691,502,2162,2351,158839752.68138801,173020860.56782334,0.16963622865627319970,0.12550164173659248449
HN,Miskito pine forests,1583,64,826,998,757,585,56793017.814276689829,41067726.595072646873,0.36978810663021189337,0.52250351617440225035
HN,Southern Mesoamerican Pacific mangroves,3972,256,376,323,3596,3649,339028662.23564955,350009119.03323263,0.06726804123711340206,0.04997424008243173622
HN,,17091,2081,4106,,12985,,231883965.87677725,,0.08128429181060760008,0.00000000000000000000
HR,Dinaric Mountains mixed forests,5241,1261,2969,2723,2272,2518,111187123.06811677,126685743.33142530,0.07099456347937320115,0.08197217180883242589
HR,Illyrian deciduous forests,21576,2829,10676,8819,10900,12757,109722333.704115684093,145229926.58509455,0.05324160622149106408,0.04999325327216300094
HR,Pannonian mixed forests,25186,1186,3453,1860,21733,23326,410451059.22337807,472225155.30850472,0.01260038156085008208,0.00935919055649241147
HR,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,5329,1052,2736,2204,2593,3125,140219466.31638206,178801678.96415838,0.06687211093990755008,0.05927342256214149140
HR,,5127,1356,2754,,2373,,105888634.75716793,,0.05632869449966865474,
HT,Bahamian-Antillean mangroves,332,61,77,51,255,281,1445947460.24096386,1657318554.21686747,0.01544401544401544402,0.00354609929078014184
HT,Enriquillo wetlands,69,17,17,18,52,51,1756116313.04347826,872419617.39130435,0.01639344262295081967,0.01666666666666666667
HT,Hispaniolan dry forests,3653,157,304,281,3349,3372,366250309.55379140,396372405.36545305,0.02674719585849870578,0.02272073626689675007
HT,Hispaniolan moist forests,3785,173,515,327,3270,3458,591666035.82562748,768688861.50594452,0.01895043731778425656,0.02443133951137320977
HT,Hispaniolan pine forests,3234,215,265,282,2969,2952,852366509.83302412,902963300.92764378,0.02380186555162431650,0.02617124394184168013
HT,,946,403,538,,408,,266120950.52854123,,0.03358208955223880597,
HU,Pannonian mixed forests,88577,3978,19972,11819,68605,76758,506975024.36072570,611799082.79575962,0.01380768919901931729,0.01293254106955609927
ID,Banda Sea Islands moist deciduous forests,2182,152,1686,1496,496,686,64542265.077910174152,83791963.336388634280,0.20240480961923847695,0.15456238361266294227
ID,Biak-Numfoor rain forests,1376,192,1091,1087,285,289,38481090.697674418605,38059639.534883720930,0.22369878183831672204,0.23687150837988826816
ID,Borneo lowland rain forests,1091,141,827,437,264,654,48853379.285059578368,161566732.90559120,0.01199040767386091127,0.02814814814814814815
ID,Borneo montane rain forests,62,25,59,45,3,17,7897238.709677419355,21857806.451612903226,0.00000000000000000000,0.00000000000000000000
ID,Borneo peat swamp forests,948,146,460,382,488,566,286740091.13924051,343796354.43037975,0.06230529595015576324,0.01517241379310344828
ID,Buru rain forests,1549,144,1108,1100,441,449,53979473.724983860555,54451466.494512588767,0.41247833622183708839,0.40881590319792566984
ID,Central Range montane rain forests,1178,156,897,662,281,516,31999391.511035653650,114760249.91511036,0.13911845730027548209,0.13549832026875699888
ID,Central Range sub-alpine grasslands,55,17,26,23,29,32,116822225.45454545,180998574.54545455,0.00000000000000000000,0.00000000000000000000
ID,Eastern Java-Bali montane rain forests,9115,1769,5840,5568,3275,3547,86716291.300054854635,95967262.051563357104,0.10152963671128107075,0.10443385855624770978
ID,Eastern Java-Bali rain forests,22661,2923,14071,12971,8590,9690,94647442.566523983937,110183402.462380300958,0.10228925809662353572,0.10453820501667391620
ID,Halmahera rain forests,6680,566,5289,4827,1391,1853,39675862.994011976048,59554795.688622754491,0.27796842827728208648,0.24187256176853055917
ID,Lesser Sundas deciduous forests,8754,1054,6708,6034,2046,2720,57664242.357779300891,78976084.441398217958,0.15518286522529804001,0.18326172239865495984
ID,Mentawai Islands rain forests,502,67,490,477,12,25,3493692.430278884462,10908258.167330677291,0.00000000000000000000,0.00000000000000000000
ID,New Guinea mangroves,211,111,139,146,72,65,53393562.085308056872,40984310.900473933649,0.36184210526315789474,0.32885906040268456376
