COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
GE,Euxine-Colchic broadleaf forests,4926,455,2172,2017,2754,2909,98862472.107186358100,105634909.62241169,0.05770750988142292490,0.07680452093501155921
GE,,3311,340,910,,2401,,101909726.36665660,,0.04626086956521739130,
GF,Amazon-Orinoco-Southern Caribbean mangroves,6543,162,1193,1012,5350,5531,357104814.30536451,369904664.64924347,0.04877222692633361558,0.05034401745259271690
GF,Guianan moist forests,6960,179,2389,1980,4571,4980,223711497.93103448,257619326.89655172,0.09795704557359874280,0.09998322429122630431
GF,,1680,179,384,,1296,,309477137.14285714,,0.05335157318741450068,
GG,Atlantic mixed forests,1122,149,331,187,791,935,195054391.44385027,254206203.20855615,0.01722158438576349024,0.00405268490374873354
GG,Celtic broadleaf forests,141,38,109,18,32,123,23011200.000000000000,446140187.23404255,0.12790697674418604651,0.04580152671755725191
GG,,1720,194,526,,1194,,147725162.79069767,,0.06554878048780487805,
GH,Central African mangroves,150,49,73,70,77,80,39957120.000000000000,42687936.000000000000,0.03571428571428571429,0.03448275862068965517
GH,Eastern Guinean forests,21635,921,16602,15953,5033,5682,33504550.219551652415,42589577.111162468223,0.22934598441206370722,0.22712685834042831882
GH,Guinean forest-savanna mosaic,8994,1038,5859,4712,3135,4282,44099514.876584389593,98542888.859239492995,0.16005826185466904030,0.17369727047146401985
GH,West Sudanian savanna,9305,572,7723,6655,1582,2650,21296508.973670069855,59829989.725953788286,0.24422989892894855936,0.28287461773700305810
GH,,302,231,250,,52,,28607268.874172185430,,0.29192546583850931677,
GI,Southwest Iberian Mediterranean sclerophyllous and mixed forests,2272,686,804,553,1468,1719,312233818.30985915,351059590.14084507,0.01923076923076923077,0.01129032258064516129
GI,,1303,349,320,,983,,256203053.87567153,,0.01588785046728971963,
GL,Kalaallit Nunaat high arctic tundra,501,111,351,237,150,264,33804646.706586826347,58564886.227544910180,0.00000000000000000000,0.00313479623824451411
GL,Kalaallit Nunaat low arctic tundra,1350,367,1000,866,350,484,50989376.000000000000,60926144.000000000000,0.02342342342342342342,0.02359882005899705015
GL,Rock and Ice,43,25,38,28,5,15,3900055.813953488372,21376967.441860465116,0.00000000000000000000,0.00000000000000000000
GL,,4246,586,3275,,971,,34677919.924634950542,,0.04632152588555858311,
GM,Guinean forest-savanna mosaic,9958,753,6657,5667,3301,4291,85812223.177344848363,124504916.16790520,0.09270664505672609400,0.12463256907701352146
GM,Guinean mangroves,3193,651,2222,2207,971,986,76926062.762292514876,82829350.203570310053,0.11075781664016958135,0.10393700787401574803
GM,West Sudanian savanna,7713,507,6407,5584,1306,2129,24050789.264877479580,54953133.255542590432,0.18734542456718878813,0.26281085154483798041
GM,,1479,483,996,,483,,93637387.423935091278,,0.10562571756601607348,
GN,Guinean forest-savanna mosaic,657,50,408,130,249,527,39656679.452054794521,124957282.19178082,0.05555555555555555556,0.04873646209386281588
GN,Guinean mangroves,81,12,27,25,54,56,29504000.000000000000,31843200.000000000000,0.13157894736842105263,0.12820512820512820513
GN,Guinean montane forests,402,34,247,233,155,169,24112047.761194029851,27024716.417910447761,0.02941176470588235294,0.00000000000000000000
GN,West Sudanian savanna,52,10,42,32,10,20,7596553.846153846154,44856553.846153846154,0.00000000000000000000,0.00000000000000000000
GN,Western Guinean lowland forests,451,64,232,208,219,243,89958300.665188470067,105532331.70731707,0.03913043478260869565,0.03543307086614173228
GN,,65,20,39,,26,,81727753.846153846154,,0.00000000000000000000,
GP,Bahamian-Antillean mangroves,10972,348,814,666,10158,10306,592587007.21837404,606423047.46627780,0.01849722062488019935,0.01654778887303851641
GP,Caribbean shrublands,13544,433,1178,913,12366,12631,691526494.27052569,695835037.21204962,0.02047082906857727738,0.01736030380531659304
GP,Leeward Islands moist forests,13077,552,1564,1549,11513,11528,672514501.85822436,670567267.72195458,0.05116543490619670267,0.05234539847427365687
GP,,12843,581,1480,,11363,,649663726.41906097,,0.02178335311069672826,
GQ,Atlantic Equatorial coastal forests,1512,33,571,531,941,981,91041828.571428571429,114105142.85714286,0.24805598755832037325,0.22488408037094281298
GQ,Central African mangroves,10,4,1,7,9,3,29937600.000000000000,39657600.000000000000,0.00000000000000000000,0.66666666666666666667
GQ,Cross-Sanaga-Bioko coastal forests,1025,69,459,416,566,609,59142022.243902439024,73067763.512195121951,0.14640883977900552486,0.11171662125340599455
GQ,Mount Cameroon and Bioko montane forests,161,25,117,121,44,40,30026951.552795031056,26876839.751552795031,0.32307692307692307692,0.37500000000000000000
GQ,"Sao Tome, Principe and Annobon moist lowland forests",3,1,3,3,0,0,172800.000000000000,172800.000000000000,,
GQ,,53,22,28,,25,,49800633.962264150943,,0.34210526315789473684,
GR,Aegean and Western Turkey sclerophyllous and mixed forests,102692,5927,46367,35232,56325,67460,187816893.29645932,268444684.73493554,0.06446126608395020423,0.06394227778814455433
GR,Balkan mixed forests,6516,543,1912,1318,4604,5198,234306629.83425414,226305971.27071823,0.07769784172661870504,0.08392675483214649034
GR,Crete Mediterranean forests,7448,1167,5271,5133,2177,2315,86390812.459720730397,99981075.402792696026,0.01615617637159205655,0.02311197916666666667
GR,Illyrian deciduous forests,2345,338,919,833,1426,1512,151719026.35394456,166780075.39445629,0.00916310323762981063,0.01583577712609970674
GR,Pindus Mountains mixed forests,5170,655,1640,1465,3530,3705,179239791.41199226,203581763.09477756,0.03281607733401170186,0.02951303492375799311
GR,Rodope montane mixed forests,476,87,110,150,366,326,177924282.35294118,130769667.22689076,0.11428571428571428571,0.17298578199052132701
GR,,24421,3783,13153,,11268,,136651019.76168052,,0.04772158933036954710,0.00000000000000000000
GS,Scotia Sea Islands tundra,4359,825,3395,3258,964,1101,54093971.644872677220,67816983.344803854095,0.24382608695652173913,0.34445567913717559825
GS,,8405,849,6720,,1685,,39535015.823914336704,,0.20594713656387665198,0.00000000000000000000
GT,Central American Atlantic moist forests,11084,631,1216,1104,9868,9980,277543716.20353663,285830204.25839047,0.04628571428571428571,0.04413439635535307517
GT,Central American dry forests,4231,589,894,621,3337,3610,177383631.29283857,211134603.82888206,0.06487513572204125950,0.05267234701781564679
GT,Central American montane forests,33397,2591,7717,7098,25680,26299,199337388.62772105,201639560.43956044,0.10820870940114632057,0.10412097803672547543
GT,Central American pine-oak forests,99975,4014,19276,14667,80699,85308,203512246.54163541,227014102.61365341,0.07978543626868437980,0.06561525648144193397
GT,Chiapas Depression dry forests,595,73,163,182,432,413,93231117.983193277311,85313683.361344537815,0.13612565445026178010,0.16958041958041958042
GT,Chiapas montane forests,193,72,117,138,76,55,58070648.704663212435,39770860.103626943005,0.36774193548387096774,0.31333333333333333333
GT,Mesoamerican Gulf-Caribbean mangroves,1902,283,320,290,1582,1612,240054677.60252366,254215692.11356467,0.04672897196261682243,0.04861111111111111111
GT,Motagua Valley thornscrub,7896,573,1095,1332,6801,6564,160426143.46504559,148160658.96656535,0.07791524085285601474,0.10007953340402969247
GT,Petén-Veracruz moist forests,141762,3882,19400,13904,122362,127858,224967701.02001947,266853416.85359970,0.06802381838481577968,0.04853805039075997853
GT,Sierra Madre de Chiapas moist forests,10376,706,1027,1134,9349,9242,198873073.55435621,184098648.573631457209,0.03667037074451964845,0.03996339231238560098
GT,Southern Mesoamerican Pacific mangroves,8223,439,737,668,7486,7555,239290930.90113097,202501731.04706312,0.05208987071670641396,0.05210546045233037611
GT,,2176,456,643,,1533,,201033860.29411765,,0.08754027926960257787,
GU,Marianas tropical dry forests,3171,248,480,474,2691,2697,271421799.05392621,275050735.28855251,0.01361031518624641834,0.01288475304223335719
GU,,1774,157,242,,1532,,282636754.90417136,,0.01263423878711307644,
GW,Guinean forest-savanna mosaic,1371,60,411,302,960,1069,187002811.37855580,245200364.11378556,0.01256732495511669659,0.04765957446808510638
GW,Guinean mangroves,1000,59,198,159,802,841,236212329.60000000,369865699.20000000,0.01406799531066822978,0.00339750849377123443
GW,,1278,80,344,,934,,178276461.97183099,,0.00292397660818713450,
GY,Amazon-Orinoco-Southern Caribbean mangroves,56,28,17,9,39,47,163842171.42857143,263046342.85714286,0.14583333333333333333,0.07407407407407407407
GY,Guianan Highlands moist forests,558,370,395,378,163,180,42910296.774193548387,68365470.967741935484,0.35096153846153846154,0.34579439252336448598
GY,Guianan moist forests,25630,849,14724,13528,10906,12102,90816867.108856808428,129833512.60241904,0.31224917913170375775,0.31153948654170738207
GY,Guianan piedmont and lowland moist forests,63,27,26,17,37,46,172292571.42857143,177911314.28571429,0.38333333333333333333,0.18333333333333333333
GY,Guianan savanna,6724,519,4639,4428,2085,2296,58541371.088637715645,82964430.696014277216,0.45095044127630685675,0.44563042028018679119
GY,Orinoco Delta swamp forests,289,16,40,40,249,249,128325824.22145329,127980822.14532872,0.00793650793650793651,0.00793650793650793651
GY,Pantepui,30,6,13,12,17,18,151974720.00000000,127252800.00000000,0.00000000000000000000,0.00000000000000000000
GY,,1377,374,551,,826,,141651701.96078431,,0.18045774647887323944,0.00000000000000000000
HK,South China-Vietnam subtropical evergreen forests,74405,2697,5356,5070,69049,69335,399015475.92769303,397813499.28633828,0.00806256321135026567,0.00794585467599358656
HK,,16242,1761,2029,,14213,,311534105.65201330,,0.00595767992878175717,0.00000000000000000000
HM,Southern Indian Ocean Islands tundra,4,3,4,4,0,0,1036800.000000000000,410400.000000000000,,
HM,,9,3,9,,0,,556800.000000000000,,,
HN,Central American Atlantic moist forests,58889,2482,11706,9786,47183,49103,207876731.83107202,257789767.84119275,0.09521161225738279295,0.07501192704319424566
HN,Central American dry forests,46126,1569,3778,2476,42348,43650,315971088.09781902,364883029.82265967,0.03512517416513101712,0.02596422706493275931
HN,Central American montane forests,16705,921,1680,1421,15025,15284,230842857.97066746,236850598.31188267,0.06494546798940168834,0.06008452256997611319
HN,Central American pine-oak forests,59889,1831,5519,3410,54370,56479,317885999.33877674,367117249.95241196,0.04960379251877227586,0.03112448083135351325
HN,Mesoamerican Gulf-Caribbean mangroves,2801,437,648,467,2153,2334,160844935.95144591,173997138.16494109,0.17027632561613144137,0.12605659683939728041
HN,Miskito pine forests,1568,58,816,988,752,580,57058053.061224489796,41101163.265306122449,0.37062457103637611531,0.52401129943502824859
HN,Southern Mesoamerican Pacific mangroves,3952,251,370,320,3582,3632,340298249.39271255,351066439.67611336,0.06754658385093167702,0.05019404915912031048
HN,,16668,1968,3845,,12823,,231338524.40604752,,0.08234324565620493098,0.00000000000000000000
HR,Dinaric Mountains mixed forests,5001,1165,2801,2588,2200,2413,109401041.39172166,123263844.51109778,0.07250656167979002625,0.08419405320813771518
HR,Illyrian deciduous forests,20199,2655,10074,8313,10125,11886,107700083.053616515669,142014686.350809446012,0.05656144848581958020,0.05314079422382671480
HR,Pannonian mixed forests,23994,1129,3335,1803,20659,22191,395395992.19804951,458043384.84621155,0.01300214372262093392,0.00965413400646561268
HR,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,5053,985,2578,2155,2475,2898,137813027.03344548,170011962.79437958,0.07009043927648578811,0.06322843822843822844
HR,,4773,1281,2614,,2159,,97391390.571967316153,,0.06070402298850574713,
HT,Bahamian-Antillean mangroves,195,54,64,44,131,151,265851027.69230769,319901538.46153846,0.02962962962962962963,0.00657894736842105263
HT,Enriquillo wetlands,40,15,16,17,24,23,386620560.00000000,61689600.000000000000,0.03030303030303030303,0.03125000000000000000
HT,Hispaniolan dry forests,3424,137,276,255,3148,3169,239713014.95327103,250662776.63551402,0.02633190447030006124,0.02143950995405819296
HT,Hispaniolan moist forests,3335,158,460,292,2875,3043,355077704.34782609,437770794.60269865,0.02111514351699109205,0.02672605790645879733
HT,Hispaniolan pine forests,3030,197,241,256,2789,2774,711871613.46534653,766353428.91089109,0.02459856508370345063,0.02710120068610634648
HT,,857,380,511,,346,,97746830.338389731622,,0.03609341825902335456,
HU,Pannonian mixed forests,78969,3696,18391,11010,60578,67959,465954414.43604452,549791088.61451962,0.01373726346433770015,0.01353060192210419828
ID,Banda Sea Islands moist deciduous forests,1762,129,1416,1284,346,478,52992572.077185017026,66333771.623155505108,0.22354694485842026826,0.17773019271948608137
ID,Biak-Numfoor rain forests,1213,153,974,964,239,249,30716660.181368507832,31520258.532563891179,0.23860911270983213429,0.24820143884892086331
ID,Borneo lowland rain forests,822,130,691,351,131,471,53315106.569343065693,181323643.79562044,0.01760563380281690141,0.03861788617886178862
ID,Borneo montane rain forests,49,20,49,37,0,12,573061.224489795918,12942367.346938775510,0.00000000000000000000,0.00000000000000000000
ID,Borneo peat swamp forests,885,134,424,362,461,523,294704054.23728814,345139883.38983051,0.06435643564356435644,0.01485884101040118871
ID,Buru rain forests,1394,126,989,981,405,413,52467980.487804878049,52992826.398852223816,0.42524619516562220233,0.42142857142857142857
ID,Central Range montane rain forests,933,121,714,547,219,386,26642963.344051446945,94579385.209003215434,0.15880503144654088050,0.16462585034013605442
ID,Central Range sub-alpine grasslands,45,12,16,13,29,32,142498560.00000000,220978560.00000000,0.00000000000000000000,0.00000000000000000000
ID,Eastern Java-Bali montane rain forests,8425,1612,5462,5208,2963,3217,82547472.712166172107,91778089.780415430267,0.10830769230769230769,0.11137301119622863877
ID,Eastern Java-Bali rain forests,21088,2682,13180,12202,7908,8886,90794194.688922610015,105334333.839150227618,0.10667533945849256037,0.11022524963232448332
ID,Halmahera rain forests,5863,470,4703,4329,1160,1534,35492495.173119563363,52226302.166126556370,0.29364694471387002910,0.26021957486568558748
ID,Lesser Sundas deciduous forests,7614,933,5929,5414,1685,2200,51873690.780141843972,67810292.198581560284,0.16918294849023090586,0.20556023588879528222
ID,Mentawai Islands rain forests,464,60,453,443,11,21,3644068.965517241379,9479979.310344827586,0.00000000000000000000,0.00000000000000000000
ID,New Guinea mangroves,206,106,134,141,72,65,54688683.495145631068,41979075.728155339806,0.36184210526315789474,0.32885906040268456376
ID,Northern New Guinea lowland rain and freshwater swamp forests,2876,263,2133,1918,743,958,37474437.830319888734,90200788.873435326843,0.28158667972575905975,0.28243924805135259055
ID,Northern New Guinea montane rain forests,480,118,203,203,277,277,74945700.000000000000,76063500.000000000000,0.06571428571428571429,0.05397727272727272727
ID,Peninsular Malaysian rain forests,175,63,99,56,76,119,110213814.85714286,195809554.28571429,0.02727272727272727273,0.12949640287769784173
ID,Seram rain forests,2820,259,2101,1976,719,844,46881957.446808510638,61065252.765957446809,0.36102379883251010328,0.32954545454545454545
ID,Southern New Guinea freshwater swamp forests,56,25,36,26,20,30,10292400.000000000000,114523200.00000000,0.03225806451612903226,0.10256410256410256410
ID,Southern New Guinea lowland rain forests,297,27,60,55,237,242,87489163.636363636364,92540800.000000000000,0.00000000000000000000,0.01181102362204724409
